household_id,lat,lon,district,sector,children_under5,avg_meal_count,water_source,sanitation_tier,income_band
KIC-01557,-1.969913,30.090093,Kicukiro,Kagarama,3,3.0,public_tap,2,middle
KIC-01558,-1.98629,30.087163,Kicukiro,Nyarugunga,3,2.4,public_tap,3,low
KIC-01559,-1.950669,30.128472,Kicukiro,Kanombe,2,2.4,protected_well,3,low
KIC-01560,-1.956622,30.088075,Kicukiro,Gikondo,3,2.8,public_tap,2,middle
KIC-01561,-1.982946,30.08765,Kicukiro,Gikondo,1,2.3,piped,3,lower_middle
KIC-01562,-1.929519,30.052827,Kicukiro,Kagarama,1,2.3,public_tap,2,middle
KIC-01563,-1.931487,30.059782,Kicukiro,Nyarugunga,1,2.1,surface_water,3,middle
KIC-01564,-1.954919,30.11446,Kicukiro,Nyarugunga,0,1.8,piped,2,middle
KIC-01565,-1.968802,30.116544,Kicukiro,Nyarugunga,4,2.3,public_tap,3,lower_middle
KIC-01566,-1.962442,30.096054,Kicukiro,Nyarugunga,0,1.4,public_tap,1,upper
KIC-01567,-1.968814,30.114822,Kicukiro,Gikondo,1,1.7,protected_well,2,middle
KIC-01568,-1.962829,30.039679,Kicukiro,Kanombe,4,1.8,public_tap,2,low
KIC-01569,-1.958346,30.073354,Kicukiro,Kagarama,1,3.1,piped,3,low
KIC-01570,-2.00185,30.077439,Kicukiro,Gikondo,2,2.7,piped,3,low
KIC-01571,-1.978545,30.063072,Kicukiro,Nyarugunga,4,1.3,protected_well,3,middle
KIC-01572,-1.962453,30.095946,Kicukiro,Nyarugunga,2,2.2,public_tap,3,low
KIC-01573,-1.984395,30.096638,Kicukiro,Kagarama,2,2.9,public_tap,3,middle
KIC-01574,-2.001587,30.13372,Kicukiro,Kanombe,2,3.5,piped,3,upper
KIC-01575,-1.963989,30.055271,Kicukiro,Kanombe,1,3.0,public_tap,3,middle
KIC-01576,-2.082557,30.158801,Kicukiro,Kanombe,4,1.7,protected_well,2,low
KIC-01577,-1.967712,30.107469,Kicukiro,Nyarugunga,2,3.3,public_tap,1,middle
KIC-01578,-1.968654,30.108111,Kicukiro,Gikondo,0,2.1,protected_well,3,low
KIC-01579,-1.987838,30.123147,Kicukiro,Gikondo,1,2.0,public_tap,3,lower_middle
KIC-01580,-1.961118,30.089271,Kicukiro,Kanombe,3,2.3,piped,2,middle
KIC-01581,-1.977804,30.100114,Kicukiro,Kagarama,1,2.3,piped,2,lower_middle
KIC-01582,-1.899301,30.056929,Kicukiro,Kanombe,4,2.3,protected_well,2,low
KIC-01583,-1.92695,30.090521,Kicukiro,Kanombe,2,1.1,public_tap,3,middle
KIC-01584,-1.976828,30.099404,Kicukiro,Kagarama,1,1.6,public_tap,3,low
KIC-01585,-2.015074,30.164996,Kicukiro,Kanombe,2,1.9,public_tap,1,upper
KIC-01586,-1.970385,30.117336,Kicukiro,Kagarama,2,2.6,surface_water,3,lower_middle
KIC-01587,-1.976607,30.100954,Kicukiro,Kagarama,2,3.4,public_tap,2,middle
KIC-01588,-1.968841,30.063711,Kicukiro,Gikondo,2,2.8,public_tap,2,middle
KIC-01589,-1.95951,30.09452,Kicukiro,Kagarama,0,2.8,piped,3,lower_middle
KIC-01590,-1.9834,30.056295,Kicukiro,Kanombe,2,2.4,protected_well,3,middle
KIC-01591,-1.996594,30.074833,Kicukiro,Kagarama,3,2.1,piped,3,lower_middle
KIC-01592,-1.967327,30.07705,Kicukiro,Kanombe,1,3.5,public_tap,3,middle
KIC-01593,-2.009498,30.088414,Kicukiro,Kagarama,2,2.4,piped,1,lower_middle
KIC-01594,-1.999706,30.0812,Kicukiro,Gikondo,2,1.6,surface_water,1,low
KIC-01595,-1.988491,30.105447,Kicukiro,Kanombe,1,2.0,public_tap,3,low
KIC-01596,-1.980351,30.128052,Kicukiro,Kanombe,1,2.9,public_tap,3,middle
KIC-01597,-1.975652,30.103252,Kicukiro,Kanombe,1,2.3,piped,1,middle
KIC-01598,-1.959416,30.09409,Kicukiro,Kagarama,3,2.5,piped,3,lower_middle
KIC-01599,-1.998802,30.095915,Kicukiro,Gikondo,3,2.9,piped,2,middle
KIC-01600,-1.949499,30.107486,Kicukiro,Gikondo,2,2.1,protected_well,2,lower_middle
KIC-01601,-1.979469,30.078387,Kicukiro,Gikondo,0,1.4,piped,2,middle
KIC-01602,-1.941942,30.093113,Kicukiro,Gikondo,4,2.5,protected_well,1,middle
KIC-01603,-1.960359,30.113392,Kicukiro,Kagarama,0,2.6,public_tap,2,upper
KIC-01604,-1.956443,30.101462,Kicukiro,Kanombe,3,2.6,piped,2,low
KIC-01605,-1.950644,30.081554,Kicukiro,Nyarugunga,2,1.8,piped,2,middle
KIC-01606,-1.991623,30.110776,Kicukiro,Gikondo,3,2.3,piped,3,middle
KIC-01607,-2.020887,30.118188,Kicukiro,Nyarugunga,2,1.8,piped,3,lower_middle
KIC-01608,-1.971076,30.079663,Kicukiro,Kagarama,2,1.5,protected_well,2,upper
KIC-01609,-1.981066,30.075353,Kicukiro,Kagarama,0,2.6,piped,3,middle
KIC-01610,-1.981238,30.109504,Kicukiro,Nyarugunga,3,3.5,piped,3,low
KIC-01611,-1.938787,30.157244,Kicukiro,Kanombe,2,2.7,surface_water,3,lower_middle
KIC-01612,-1.985949,30.066841,Kicukiro,Nyarugunga,3,2.2,piped,2,middle
KIC-01613,-2.009301,30.156752,Kicukiro,Kagarama,1,2.1,piped,3,upper
KIC-01614,-1.960517,30.108218,Kicukiro,Nyarugunga,0,2.3,piped,2,lower_middle
KIC-01615,-1.966332,30.072023,Kicukiro,Gikondo,1,2.8,piped,3,lower_middle
KIC-01616,-2.025269,30.07533,Kicukiro,Gikondo,1,3.3,public_tap,1,upper
KIC-01617,-1.92313,30.155086,Kicukiro,Kanombe,1,2.4,protected_well,2,middle
KIC-01618,-1.967387,30.114338,Kicukiro,Nyarugunga,3,2.2,public_tap,3,low
KIC-01619,-1.976465,30.11479,Kicukiro,Nyarugunga,2,2.6,piped,2,low
KIC-01620,-1.958548,30.109069,Kicukiro,Nyarugunga,2,2.9,public_tap,3,middle
KIC-01621,-1.948968,30.117841,Kicukiro,Nyarugunga,1,3.0,public_tap,3,middle
KIC-01622,-1.96039,30.109207,Kicukiro,Kanombe,3,1.7,piped,3,middle
KIC-01623,-1.985291,30.112918,Kicukiro,Kagarama,3,2.7,public_tap,3,middle
KIC-01624,-1.99334,30.124138,Kicukiro,Kanombe,3,1.6,public_tap,3,lower_middle
KIC-01625,-1.990606,30.104092,Kicukiro,Kagarama,0,2.1,public_tap,3,lower_middle
KIC-01626,-1.98729,30.105468,Kicukiro,Kagarama,2,1.8,piped,2,lower_middle
KIC-01627,-1.965421,30.108479,Kicukiro,Kagarama,3,1.8,protected_well,3,middle
KIC-01628,-1.970235,30.103566,Kicukiro,Nyarugunga,1,1.5,public_tap,2,middle
KIC-01629,-1.984456,30.120327,Kicukiro,Kanombe,2,1.9,public_tap,1,middle
KIC-01630,-1.948047,30.070679,Kicukiro,Kagarama,1,2.3,public_tap,3,middle
KIC-01631,-1.95646,30.122177,Kicukiro,Gikondo,2,2.7,protected_well,3,middle
KIC-01632,-1.949433,30.077986,Kicukiro,Kagarama,3,2.5,piped,1,upper
KIC-01633,-1.954131,30.092844,Kicukiro,Kanombe,1,2.3,piped,2,low
KIC-01634,-1.992437,30.11394,Kicukiro,Nyarugunga,3,2.9,public_tap,3,lower_middle
KIC-01635,-1.933742,30.009498,Kicukiro,Gikondo,1,2.9,protected_well,3,lower_middle
KIC-01636,-1.988698,30.128595,Kicukiro,Kagarama,1,3.4,protected_well,3,middle
KIC-01637,-2.003293,30.070566,Kicukiro,Nyarugunga,0,1.6,surface_water,1,lower_middle
KIC-01638,-1.953182,30.066411,Kicukiro,Kanombe,1,2.3,piped,1,lower_middle
KIC-01639,-1.981058,30.090272,Kicukiro,Kanombe,3,3.0,public_tap,2,low
KIC-01640,-1.979843,30.095348,Kicukiro,Gikondo,2,2.2,public_tap,3,upper
KIC-01641,-1.933915,30.076071,Kicukiro,Gikondo,0,2.4,public_tap,3,middle
KIC-01642,-1.989653,30.088756,Kicukiro,Kagarama,0,1.1,surface_water,2,lower_middle
KIC-01643,-1.993902,30.108648,Kicukiro,Nyarugunga,2,1.9,public_tap,2,upper
KIC-01644,-1.968859,30.143318,Kicukiro,Nyarugunga,1,2.5,piped,2,middle
KIC-01645,-1.993849,30.069173,Kicukiro,Kanombe,1,2.4,surface_water,1,lower_middle
KIC-01646,-1.94841,30.113837,Kicukiro,Kanombe,1,2.3,piped,2,lower_middle
KIC-01647,-1.942651,30.097194,Kicukiro,Kagarama,3,2.2,public_tap,3,middle
KIC-01648,-2.019855,30.117923,Kicukiro,Kagarama,0,1.4,public_tap,1,lower_middle
KIC-01649,-1.992915,30.07516,Kicukiro,Kanombe,2,3.4,public_tap,3,upper
KIC-01650,-2.015139,30.112752,Kicukiro,Kanombe,2,2.2,public_tap,1,middle
MUS-01651,-1.520067,29.627799,Musanze,Shingiro,3,2.6,piped,2,middle
MUS-01652,-1.508855,29.649607,Musanze,Shingiro,4,2.5,public_tap,3,middle
MUS-01653,-1.496101,29.655319,Musanze,Shingiro,1,2.7,protected_well,2,low
MUS-01654,-1.461243,29.67293,Musanze,Kinigi,1,1.8,protected_well,2,low
MUS-01655,-1.459573,29.582095,Musanze,Shingiro,1,1.5,public_tap,2,low
MUS-01656,-1.527856,29.598064,Musanze,Muhoza,0,2.2,protected_well,2,lower_middle
MUS-01657,-1.485525,29.695733,Musanze,Muhoza,2,1.9,protected_well,1,low
MUS-01658,-1.417034,29.725494,Musanze,Shingiro,1,2.1,protected_well,2,low
MUS-01659,-1.479416,29.615404,Musanze,Shingiro,2,2.6,protected_well,2,lower_middle
MUS-01660,-1.480599,29.590414,Musanze,Cyuve,2,2.1,surface_water,2,low
MUS-01661,-1.476854,29.58489,Musanze,Cyuve,3,3.1,protected_well,3,lower_middle
MUS-01662,-1.511278,29.62587,Musanze,Kinigi,1,2.4,piped,3,lower_middle
MUS-01663,-1.515043,29.635695,Musanze,Muhoza,2,1.4,protected_well,1,low
MUS-01664,-1.482547,29.644411,Musanze,Muhoza,1,2.3,public_tap,3,upper
MUS-01665,-1.498929,29.689203,Musanze,Kinigi,0,2.8,protected_well,3,lower_middle
MUS-01666,-1.541886,29.645724,Musanze,Shingiro,2,2.3,piped,3,low
MUS-01667,-1.517007,29.622023,Musanze,Shingiro,2,2.0,piped,3,middle
MUS-01668,-1.513235,29.636866,Musanze,Kinigi,2,3.0,public_tap,2,upper
MUS-01669,-1.513151,29.604163,Musanze,Muhoza,0,2.1,public_tap,3,middle
MUS-01670,-1.52764,29.652556,Musanze,Muhoza,4,2.9,protected_well,2,middle
MUS-01671,-1.430476,29.605632,Musanze,Shingiro,1,2.2,protected_well,3,lower_middle
MUS-01672,-1.471042,29.629156,Musanze,Cyuve,4,2.2,piped,1,middle
MUS-01673,-1.550035,29.682154,Musanze,Kinigi,3,2.1,protected_well,2,lower_middle
MUS-01674,-1.444208,29.610038,Musanze,Kinigi,0,1.5,public_tap,2,lower_middle
MUS-01675,-1.465779,29.663007,Musanze,Shingiro,2,1.9,surface_water,2,lower_middle
MUS-01676,-1.454814,29.646297,Musanze,Kinigi,1,2.5,surface_water,3,upper
MUS-01677,-1.489394,29.630133,Musanze,Muhoza,1,2.9,public_tap,3,upper
MUS-01678,-1.493633,29.618887,Musanze,Shingiro,2,3.0,piped,2,low
MUS-01679,-1.448636,29.615497,Musanze,Muhoza,1,1.8,public_tap,2,low
MUS-01680,-1.531428,29.607059,Musanze,Cyuve,3,2.6,surface_water,2,middle
MUS-01681,-1.502553,29.626315,Musanze,Kinigi,2,2.5,protected_well,3,lower_middle
MUS-01682,-1.478934,29.61873,Musanze,Kinigi,2,1.5,protected_well,1,low
MUS-01683,-1.535859,29.639352,Musanze,Muhoza,1,2.8,public_tap,2,low
MUS-01684,-1.50818,29.599411,Musanze,Shingiro,2,3.1,protected_well,3,lower_middle
MUS-01685,-1.465176,29.669767,Musanze,Shingiro,1,2.3,public_tap,2,lower_middle
MUS-01686,-1.474485,29.646076,Musanze,Kinigi,4,2.9,public_tap,3,lower_middle
MUS-01687,-1.413724,29.666287,Musanze,Muhoza,2,1.9,surface_water,3,middle
MUS-01688,-1.491077,29.653419,Musanze,Cyuve,2,2.4,piped,1,upper
MUS-01689,-1.508695,29.595681,Musanze,Muhoza,2,2.9,public_tap,3,upper
MUS-01690,-1.497752,29.650597,Musanze,Shingiro,4,3.4,piped,2,upper
MUS-01691,-1.496941,29.630825,Musanze,Kinigi,0,1.0,surface_water,1,lower_middle
MUS-01692,-1.533034,29.619577,Musanze,Kinigi,2,2.2,piped,2,middle
MUS-01693,-1.507803,29.628977,Musanze,Kinigi,3,3.3,public_tap,1,lower_middle
MUS-01694,-1.545548,29.695844,Musanze,Cyuve,1,1.9,surface_water,1,middle
MUS-01695,-1.476344,29.657271,Musanze,Cyuve,1,2.9,piped,2,middle
MUS-01696,-1.474343,29.625106,Musanze,Shingiro,1,3.1,public_tap,2,middle
MUS-01697,-1.501108,29.698433,Musanze,Muhoza,2,2.6,protected_well,1,upper
MUS-01698,-1.526761,29.665308,Musanze,Muhoza,1,2.9,public_tap,3,upper
MUS-01699,-1.4619,29.618835,Musanze,Muhoza,1,2.8,piped,3,low
MUS-01700,-1.554587,29.673316,Musanze,Cyuve,1,2.2,protected_well,3,middle
MUS-01701,-1.518269,29.565979,Musanze,Kinigi,2,2.1,piped,1,low
MUS-01702,-1.547696,29.698594,Musanze,Shingiro,1,1.9,protected_well,2,middle
MUS-01703,-1.454348,29.649271,Musanze,Shingiro,1,2.5,protected_well,1,low
MUS-01704,-1.513539,29.601248,Musanze,Cyuve,0,2.6,piped,2,middle
MUS-01705,-1.540416,29.650204,Musanze,Cyuve,1,1.8,surface_water,2,low
MUS-01706,-1.496143,29.647892,Musanze,Kinigi,1,2.1,piped,3,upper
MUS-01707,-1.461617,29.634935,Musanze,Kinigi,2,2.3,public_tap,2,low
MUS-01708,-1.550202,29.603362,Musanze,Cyuve,1,1.3,protected_well,1,lower_middle
MUS-01709,-1.500509,29.643803,Musanze,Shingiro,0,2.6,public_tap,1,upper
MUS-01710,-1.530697,29.62646,Musanze,Kinigi,1,1.1,piped,1,low
MUS-01711,-1.472742,29.639008,Musanze,Kinigi,2,1.7,piped,3,low
MUS-01712,-1.540356,29.643873,Musanze,Shingiro,0,1.8,surface_water,2,middle
MUS-01713,-1.457575,29.568204,Musanze,Kinigi,4,2.1,piped,2,lower_middle
MUS-01714,-1.545939,29.562919,Musanze,Shingiro,2,2.3,surface_water,2,low
MUS-01715,-1.587758,29.615876,Musanze,Muhoza,1,2.3,protected_well,3,low
MUS-01716,-1.55071,29.590224,Musanze,Kinigi,1,1.3,protected_well,2,lower_middle
MUS-01717,-1.451394,29.687599,Musanze,Kinigi,1,2.0,piped,1,lower_middle
MUS-01718,-1.518155,29.609135,Musanze,Muhoza,2,3.5,piped,2,lower_middle
MUS-01719,-1.532417,29.621243,Musanze,Shingiro,1,1.4,surface_water,3,middle
MUS-01720,-1.495954,29.62159,Musanze,Kinigi,3,2.3,surface_water,1,lower_middle
MUS-01721,-1.476355,29.649676,Musanze,Muhoza,2,2.7,public_tap,2,upper
MUS-01722,-1.482753,29.622305,Musanze,Shingiro,4,2.5,piped,3,low
MUS-01723,-1.484914,29.65599,Musanze,Kinigi,3,3.1,public_tap,2,lower_middle
MUS-01724,-1.499769,29.60473,Musanze,Cyuve,1,2.3,piped,3,lower_middle
MUS-01725,-1.364152,29.533884,Musanze,Muhoza,2,2.0,surface_water,3,low
MUS-01726,-1.437719,29.65332,Musanze,Shingiro,0,2.4,public_tap,2,lower_middle
MUS-01727,-1.505062,29.61042,Musanze,Cyuve,3,2.8,piped,2,upper
MUS-01728,-1.527204,29.560151,Musanze,Shingiro,0,1.3,surface_water,2,lower_middle
MUS-01729,-1.430307,29.674332,Musanze,Cyuve,3,2.4,protected_well,1,middle
MUS-01730,-1.500391,29.57001,Musanze,Cyuve,3,2.4,public_tap,3,lower_middle
MUS-01731,-1.476045,29.637037,Musanze,Muhoza,1,2.5,piped,2,middle
MUS-01732,-1.53953,29.634284,Musanze,Muhoza,2,2.1,piped,3,low
MUS-01733,-1.44831,29.723959,Musanze,Cyuve,3,1.7,surface_water,2,lower_middle
MUS-01734,-1.464964,29.646452,Musanze,Muhoza,0,3.0,piped,1,upper
MUS-01735,-1.515258,29.664185,Musanze,Shingiro,2,1.5,piped,3,low
MUS-01736,-1.504701,29.628059,Musanze,Kinigi,2,2.7,public_tap,2,middle
MUS-01737,-1.488168,29.661077,Musanze,Shingiro,3,2.4,protected_well,3,low
MUS-01738,-1.452717,29.62395,Musanze,Cyuve,4,2.6,piped,2,middle
MUS-01739,-1.429418,29.589634,Musanze,Shingiro,3,1.7,protected_well,2,lower_middle
MUS-01740,-1.458951,29.535213,Musanze,Cyuve,2,1.3,protected_well,2,low
MUS-01741,-1.489623,29.634432,Musanze,Shingiro,2,2.4,protected_well,2,middle
MUS-01742,-1.476832,29.638975,Musanze,Shingiro,1,1.9,public_tap,2,low
MUS-01743,-1.498155,29.68107,Musanze,Muhoza,1,2.3,public_tap,1,lower_middle
MUS-01744,-1.514323,29.601113,Musanze,Cyuve,2,2.4,piped,2,middle
MUS-01745,-1.505321,29.616722,Musanze,Cyuve,3,2.8,public_tap,3,middle
MUS-01746,-1.542585,29.619971,Musanze,Kinigi,1,1.8,piped,1,upper
MUS-01747,-1.497681,29.563568,Musanze,Shingiro,3,1.6,surface_water,3,low
MUS-01748,-1.507886,29.670297,Musanze,Shingiro,2,1.3,public_tap,2,lower_middle
MUS-01749,-1.480571,29.717315,Musanze,Kinigi,2,2.4,surface_water,2,low
MUS-01750,-1.485498,29.636075,Musanze,Cyuve,2,2.8,piped,2,middle
MUS-01751,-1.428513,29.642767,Musanze,Shingiro,0,1.0,public_tap,3,low
MUS-01752,-1.518408,29.633339,Musanze,Kinigi,2,2.9,surface_water,2,lower_middle
MUS-01753,-1.463019,29.625259,Musanze,Kinigi,2,1.4,protected_well,1,lower_middle
MUS-01754,-1.511084,29.609725,Musanze,Kinigi,0,2.3,piped,3,upper
MUS-01755,-1.424588,29.61762,Musanze,Shingiro,1,2.3,protected_well,1,low
MUS-01756,-1.543471,29.631608,Musanze,Cyuve,2,2.4,surface_water,3,middle
MUS-01757,-1.504147,29.620119,Musanze,Cyuve,2,2.1,surface_water,2,lower_middle
MUS-01758,-1.460894,29.61605,Musanze,Kinigi,0,2.6,protected_well,2,low
MUS-01759,-1.454164,29.597409,Musanze,Kinigi,1,1.8,surface_water,2,middle
MUS-01760,-1.476031,29.652422,Musanze,Cyuve,3,1.3,piped,2,middle
MUS-01761,-1.505233,29.609647,Musanze,Kinigi,2,3.4,piped,3,lower_middle
MUS-01762,-1.494024,29.653724,Musanze,Kinigi,2,2.6,piped,2,low
MUS-01763,-1.47686,29.628566,Musanze,Cyuve,2,1.8,piped,2,low
MUS-01764,-1.476417,29.654973,Musanze,Shingiro,2,2.3,piped,2,middle
MUS-01765,-1.465283,29.558617,Musanze,Kinigi,1,2.5,piped,2,middle
MUS-01766,-1.468049,29.616709,Musanze,Shingiro,1,3.2,public_tap,3,lower_middle
MUS-01767,-1.495222,29.631191,Musanze,Kinigi,0,1.6,piped,2,lower_middle
MUS-01768,-1.490321,29.557999,Musanze,Kinigi,1,1.7,protected_well,2,low
MUS-01769,-1.500933,29.73502,Musanze,Kinigi,1,3.5,protected_well,2,lower_middle
MUS-01770,-1.563345,29.540344,Musanze,Muhoza,3,2.3,protected_well,2,low
MUS-01771,-1.482159,29.635224,Musanze,Shingiro,4,1.4,piped,2,low
MUS-01772,-1.442878,29.580843,Musanze,Shingiro,1,1.4,surface_water,1,upper
MUS-01773,-1.456225,29.61448,Musanze,Kinigi,2,1.0,piped,3,middle
MUS-01774,-1.515427,29.63465,Musanze,Cyuve,2,1.7,piped,1,middle
MUS-01775,-1.54534,29.643147,Musanze,Kinigi,2,2.3,protected_well,1,lower_middle
MUS-01776,-1.477975,29.622233,Musanze,Muhoza,1,2.3,protected_well,2,low
MUS-01777,-1.570491,29.628024,Musanze,Kinigi,2,2.5,surface_water,1,upper
MUS-01778,-1.500366,29.700168,Musanze,Muhoza,1,1.5,surface_water,2,low
MUS-01779,-1.452335,29.656052,Musanze,Kinigi,1,2.0,protected_well,3,low
MUS-01780,-1.470732,29.637308,Musanze,Shingiro,1,2.1,public_tap,1,upper
MUS-01781,-1.53508,29.634621,Musanze,Kinigi,4,2.9,piped,3,middle
MUS-01782,-1.516621,29.65711,Musanze,Shingiro,2,2.4,public_tap,3,middle
MUS-01783,-1.504737,29.625705,Musanze,Cyuve,4,2.9,public_tap,1,lower_middle
MUS-01784,-1.481651,29.631131,Musanze,Cyuve,1,1.6,protected_well,3,middle
MUS-01785,-1.552657,29.595835,Musanze,Kinigi,0,1.2,piped,1,low
MUS-01786,-1.492016,29.704215,Musanze,Kinigi,0,1.8,surface_water,2,low
MUS-01787,-1.51408,29.665162,Musanze,Cyuve,0,2.2,protected_well,2,low
MUS-01788,-1.540293,29.66921,Musanze,Muhoza,2,1.8,surface_water,1,middle
MUS-01789,-1.492875,29.631123,Musanze,Cyuve,1,2.5,piped,3,upper
MUS-01790,-1.493937,29.656423,Musanze,Cyuve,3,1.9,piped,3,lower_middle
MUS-01791,-1.469798,29.581242,Musanze,Muhoza,2,2.4,public_tap,1,middle
MUS-01792,-1.4958,29.656476,Musanze,Cyuve,0,2.4,public_tap,3,upper
MUS-01793,-1.440823,29.624507,Musanze,Cyuve,1,1.7,public_tap,3,low
MUS-01794,-1.514484,29.63915,Musanze,Muhoza,0,1.8,surface_water,3,lower_middle
MUS-01795,-1.526027,29.576457,Musanze,Muhoza,4,2.2,protected_well,2,lower_middle
MUS-01796,-1.556531,29.565524,Musanze,Shingiro,2,1.7,surface_water,3,middle
MUS-01797,-1.492827,29.670274,Musanze,Kinigi,1,2.6,piped,1,lower_middle
MUS-01798,-1.534017,29.620883,Musanze,Shingiro,3,2.4,protected_well,1,middle
MUS-01799,-1.508542,29.646418,Musanze,Muhoza,0,2.7,public_tap,3,lower_middle
MUS-01800,-1.53483,29.724893,Musanze,Cyuve,3,1.2,surface_water,3,lower_middle
MUS-01801,-1.576279,29.720182,Musanze,Muhoza,3,1.4,protected_well,2,low
MUS-01802,-1.416014,29.592761,Musanze,Cyuve,0,1.3,public_tap,3,lower_middle
MUS-01803,-1.406066,29.629801,Musanze,Shingiro,2,1.2,surface_water,2,middle
MUS-01804,-1.506665,29.614468,Musanze,Shingiro,3,2.2,protected_well,1,low
MUS-01805,-1.500133,29.694285,Musanze,Shingiro,1,1.6,protected_well,2,lower_middle
MUS-01806,-1.394219,29.685283,Musanze,Cyuve,1,1.4,protected_well,1,low
MUS-01807,-1.520218,29.621223,Musanze,Kinigi,3,2.5,public_tap,1,low
MUS-01808,-1.446417,29.696291,Musanze,Kinigi,2,1.4,surface_water,1,lower_middle
MUS-01809,-1.570267,29.661746,Musanze,Kinigi,2,1.7,protected_well,3,low
MUS-01810,-1.509732,29.698398,Musanze,Muhoza,0,1.8,surface_water,1,middle
MUS-01811,-1.46859,29.64292,Musanze,Muhoza,1,2.3,protected_well,1,upper
MUS-01812,-1.467702,29.654587,Musanze,Cyuve,2,2.6,piped,3,middle
MUS-01813,-1.505629,29.581008,Musanze,Muhoza,3,2.9,protected_well,2,low
MUS-01814,-1.479844,29.620649,Musanze,Cyuve,3,2.6,public_tap,2,lower_middle
MUS-01815,-1.572799,29.60964,Musanze,Shingiro,2,2.4,protected_well,3,low
MUS-01816,-1.520909,29.610066,Musanze,Cyuve,2,2.6,protected_well,3,middle
MUS-01817,-1.443962,29.611017,Musanze,Muhoza,1,1.7,surface_water,1,low
MUS-01818,-1.437793,29.631433,Musanze,Shingiro,0,2.1,protected_well,3,middle
MUS-01819,-1.546837,29.545484,Musanze,Shingiro,3,1.6,protected_well,3,middle
MUS-01820,-1.487163,29.667157,Musanze,Cyuve,3,1.8,public_tap,3,low
MUS-01821,-1.496016,29.697984,Musanze,Kinigi,2,2.5,public_tap,1,middle
MUS-01822,-1.45127,29.564953,Musanze,Muhoza,1,2.1,protected_well,2,low
MUS-01823,-1.517058,29.6109,Musanze,Muhoza,3,2.2,piped,1,upper
MUS-01824,-1.620237,29.630796,Musanze,Kinigi,0,2.2,public_tap,1,middle
MUS-01825,-1.475601,29.643894,Musanze,Muhoza,3,2.5,protected_well,2,lower_middle
MUS-01826,-1.52311,29.543932,Musanze,Kinigi,1,1.2,surface_water,2,low
MUS-01827,-1.486314,29.633241,Musanze,Kinigi,1,2.0,piped,3,upper
MUS-01828,-1.502763,29.630066,Musanze,Shingiro,3,1.6,piped,2,lower_middle
MUS-01829,-1.5218,29.67053,Musanze,Shingiro,1,2.6,protected_well,1,middle
MUS-01830,-1.460787,29.636994,Musanze,Cyuve,1,1.6,public_tap,1,low
MUS-01831,-1.429687,29.66655,Musanze,Shingiro,1,2.4,surface_water,2,low
MUS-01832,-1.571025,29.608674,Musanze,Kinigi,2,2.3,protected_well,2,lower_middle
MUS-01833,-1.54437,29.545709,Musanze,Cyuve,4,2.6,protected_well,2,middle
MUS-01834,-1.516634,29.581528,Musanze,Muhoza,1,2.3,public_tap,3,upper
MUS-01835,-1.51838,29.610389,Musanze,Kinigi,0,2.5,piped,3,middle
MUS-01836,-1.496196,29.64185,Musanze,Cyuve,0,1.0,protected_well,2,lower_middle
MUS-01837,-1.516961,29.585145,Musanze,Shingiro,1,2.0,surface_water,1,low
MUS-01838,-1.509882,29.617338,Musanze,Kinigi,2,1.4,protected_well,3,low
MUS-01839,-1.43739,29.626971,Musanze,Cyuve,3,2.7,public_tap,2,low
MUS-01840,-1.496396,29.613371,Musanze,Muhoza,0,1.0,protected_well,2,low
MUS-01841,-1.526372,29.60175,Musanze,Kinigi,4,2.5,public_tap,2,low
MUS-01842,-1.537269,29.629427,Musanze,Kinigi,3,1.8,piped,3,middle
MUS-01843,-1.517734,29.561677,Musanze,Cyuve,0,2.3,piped,1,lower_middle
MUS-01844,-1.496855,29.613308,Musanze,Cyuve,3,2.1,surface_water,1,middle
MUS-01845,-1.540659,29.657797,Musanze,Shingiro,0,2.5,piped,3,middle
MUS-01846,-1.41051,29.667136,Musanze,Shingiro,2,2.3,protected_well,1,low
MUS-01847,-1.501529,29.733062,Musanze,Kinigi,1,1.9,surface_water,1,lower_middle
MUS-01848,-1.480364,29.62316,Musanze,Muhoza,2,2.2,public_tap,3,lower_middle
MUS-01849,-1.473368,29.629705,Musanze,Shingiro,4,1.6,surface_water,1,upper
MUS-01850,-1.495025,29.624661,Musanze,Muhoza,3,1.9,piped,3,middle
MUS-01851,-1.500982,29.637503,Musanze,Cyuve,2,2.1,public_tap,3,lower_middle
MUS-01852,-1.456256,29.653439,Musanze,Cyuve,4,2.4,piped,2,lower_middle
MUS-01853,-1.509025,29.627,Musanze,Shingiro,0,2.9,piped,3,low
MUS-01854,-1.466277,29.585346,Musanze,Kinigi,1,2.2,piped,2,middle
MUS-01855,-1.455835,29.615735,Musanze,Cyuve,2,2.8,piped,2,lower_middle
MUS-01856,-1.512449,29.580935,Musanze,Muhoza,1,1.2,public_tap,2,low
MUS-01857,-1.453772,29.604265,Musanze,Kinigi,3,1.3,public_tap,3,lower_middle
MUS-01858,-1.455699,29.64471,Musanze,Shingiro,3,2.7,protected_well,3,low
MUS-01859,-1.521012,29.550167,Musanze,Cyuve,0,2.6,piped,2,lower_middle
MUS-01860,-1.483054,29.624145,Musanze,Shingiro,3,2.3,piped,3,low
MUS-01861,-1.598514,29.599656,Musanze,Kinigi,1,2.2,protected_well,1,lower_middle
